VoteKit RankProfile
Candidates
(D6:D6),(R3:R3),(R2:R2),(R1:R1),(D1:D1),(D3:D3),(D5:D5),(D7:D7),(D2:D2),(D4:D4)
Max Ranking Length
10
Includes Voter Set
False
=,=,=,=,=,=,=,=,=,=
Ranking_1,Ranking_2,Ranking_3,Ranking_4,Ranking_5,Ranking_6,Ranking_7,Ranking_8,Ranking_9,Ranking_10,&,Weight,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'D3'},{'R1'},{'R2'},{'R3'},{'D2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'D3'},{'R1'},{'R2'},{'D2'},{'R3'},&,3.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'D3'},{'R1'},{'R3'},{'D2'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'D3'},{'R1'},{'D2'},{'R2'},{'R3'},&,16.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'D3'},{'R1'},{'D2'},{'R3'},{'R2'},&,6.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'D3'},{'D2'},{'R1'},{'R2'},{'R3'},&,47.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'D3'},{'D2'},{'R1'},{'R3'},{'R2'},&,17.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'D3'},{'D2'},{'R2'},{'R1'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'D3'},{'D2'},{'R3'},{'R1'},{'R2'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'R1'},{'D3'},{'D2'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'R1'},{'D3'},{'D2'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'R1'},{'D2'},{'D3'},{'R2'},{'R3'},&,15.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'R1'},{'D2'},{'D3'},{'R3'},{'R2'},&,3.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'R1'},{'D2'},{'R2'},{'R3'},{'D3'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'R1'},{'D2'},{'R2'},{'D3'},{'R3'},&,3.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'R1'},{'D2'},{'R3'},{'D3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'R1'},{'R2'},{'D2'},{'D3'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D4'},{'R3'},{'D2'},{'D3'},{'R1'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D4'},{'D3'},{'R1'},{'R2'},{'R3'},&,110.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D4'},{'D3'},{'R1'},{'R3'},{'R2'},&,21.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D4'},{'D3'},{'R2'},{'R1'},{'R3'},&,6.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D4'},{'D3'},{'R3'},{'R1'},{'R2'},&,5.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D4'},{'R1'},{'D3'},{'R2'},{'R3'},&,18.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D4'},{'R1'},{'D3'},{'R3'},{'R2'},&,8.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D4'},{'R1'},{'R2'},{'D3'},{'R3'},&,7.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D4'},{'R1'},{'R3'},{'R2'},{'D3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D4'},{'R1'},{'R3'},{'D3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D4'},{'R2'},{'D3'},{'R1'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D3'},{'R1'},{'D4'},{'R2'},{'R3'},&,5.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D3'},{'R1'},{'D4'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D3'},{'D4'},{'R1'},{'R2'},{'R3'},&,10.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'D3'},{'D4'},{'R1'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'R1'},{'D3'},{'D4'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'R1'},{'D4'},{'D3'},{'R2'},{'R3'},&,5.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'R1'},{'D4'},{'D3'},{'R3'},{'R2'},&,4.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'R1'},{'R2'},{'D3'},{'D4'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D2'},{'R1'},{'R2'},{'D4'},{'D3'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'D4'},{'R1'},{'R2'},{'R3'},{'D2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'D4'},{'R1'},{'R3'},{'R2'},{'D2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'D4'},{'R1'},{'D2'},{'R2'},{'R3'},&,5.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'D4'},{'D2'},{'R1'},{'R2'},{'R3'},&,21.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'D4'},{'D2'},{'R1'},{'R3'},{'R2'},&,5.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'D4'},{'D2'},{'R2'},{'R1'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'D2'},{'R1'},{'R2'},{'D4'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'D2'},{'R1'},{'D4'},{'R2'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'D2'},{'D4'},{'R1'},{'R2'},{'R3'},&,3.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'D2'},{'D4'},{'R1'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'R1'},{'D2'},{'D4'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'R1'},{'D2'},{'D4'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'R1'},{'D4'},{'R2'},{'R3'},{'D2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'R1'},{'D4'},{'D2'},{'R2'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'D3'},{'R1'},{'D4'},{'D2'},{'R3'},{'R2'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'R1'},{'D4'},{'D3'},{'D2'},{'R2'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'R1'},{'D4'},{'D2'},{'D3'},{'R2'},{'R3'},&,3.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'R1'},{'D4'},{'D2'},{'D3'},{'R3'},{'R2'},&,4.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'R1'},{'D4'},{'D2'},{'R2'},{'D3'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'R1'},{'D2'},{'D4'},{'R2'},{'D3'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D5'},{'R1'},{'D3'},{'D4'},{'D2'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D4'},{'D5'},{'D2'},{'D3'},{'R1'},{'R2'},{'R3'},&,5.0,&
{'D6'},{'D1'},{'D7'},{'D4'},{'D5'},{'D2'},{'D3'},{'R1'},{'R3'},{'R2'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D4'},{'D5'},{'D2'},{'R1'},{'D3'},{'R2'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D4'},{'D5'},{'D2'},{'R1'},{'D3'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D4'},{'D5'},{'D2'},{'R2'},{'D3'},{'R1'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D4'},{'D5'},{'D3'},{'R1'},{'D2'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D4'},{'D5'},{'D3'},{'D2'},{'R1'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D4'},{'D5'},{'D3'},{'D2'},{'R1'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D4'},{'D5'},{'R1'},{'D2'},{'D3'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D4'},{'D5'},{'R1'},{'D2'},{'R2'},{'R3'},{'D3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'R1'},{'D5'},{'D4'},{'D3'},{'D2'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'R1'},{'D5'},{'D2'},{'D4'},{'D3'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D7'},{'D3'},{'D5'},{'D4'},{'R1'},{'D2'},{'R2'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D7'},{'D3'},{'D5'},{'D4'},{'D2'},{'R1'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D4'},{'R1'},{'D7'},{'D3'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D4'},{'D7'},{'D3'},{'R1'},{'R2'},{'R3'},&,8.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D4'},{'D7'},{'D3'},{'R1'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D4'},{'D7'},{'R1'},{'D3'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D4'},{'D7'},{'R1'},{'R2'},{'R3'},{'D3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D4'},{'D7'},{'R2'},{'D3'},{'R1'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D4'},{'D3'},{'R1'},{'R2'},{'R3'},&,97.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D4'},{'D3'},{'R1'},{'R3'},{'R2'},&,22.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D4'},{'D3'},{'R2'},{'R1'},{'R3'},&,5.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D4'},{'R1'},{'D3'},{'R2'},{'R3'},&,16.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D4'},{'R1'},{'D3'},{'R3'},{'R2'},&,3.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D4'},{'R1'},{'R2'},{'D3'},{'R3'},&,7.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D4'},{'R2'},{'D3'},{'R1'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D3'},{'R1'},{'R2'},{'R3'},{'D4'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D3'},{'R1'},{'D4'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D3'},{'R1'},{'D4'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D3'},{'D4'},{'R1'},{'R2'},{'R3'},&,12.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D3'},{'D4'},{'R1'},{'R3'},{'R2'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'D3'},{'D4'},{'R2'},{'R1'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'R1'},{'D3'},{'R3'},{'D4'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'R1'},{'D3'},{'D4'},{'R2'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'R1'},{'D4'},{'D3'},{'R2'},{'R3'},&,6.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'D7'},{'R1'},{'D4'},{'D3'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'R1'},{'D4'},{'D7'},{'D3'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'R1'},{'D7'},{'D3'},{'D4'},{'R2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'R1'},{'D7'},{'D3'},{'D4'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D2'},{'R1'},{'D7'},{'D4'},{'D3'},{'R2'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'D3'},{'R1'},{'R2'},{'R3'},&,1102.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'D3'},{'R1'},{'R3'},{'R2'},&,264.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'D3'},{'R2'},{'R3'},{'R1'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'D3'},{'R2'},{'R1'},{'R3'},&,54.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'D3'},{'R3'},{'R1'},{'R2'},&,18.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'R1'},{'D3'},{'R2'},{'R3'},&,277.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'R1'},{'D3'},{'R3'},{'R2'},&,87.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'R1'},{'R2'},{'R3'},{'D3'},&,19.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'R1'},{'R2'},{'D3'},{'R3'},&,72.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'R1'},{'R3'},{'R2'},{'D3'},&,6.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'R1'},{'R3'},{'D3'},{'R2'},&,8.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'R2'},{'R1'},{'D3'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'R2'},{'D3'},{'R1'},{'R3'},&,21.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'R3'},{'R1'},{'R2'},{'D3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'R3'},{'R1'},{'D3'},{'R2'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D2'},{'R3'},{'D3'},{'R1'},{'R2'},&,3.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'R1'},{'R2'},{'R3'},{'D2'},&,7.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'R1'},{'R2'},{'D2'},{'R3'},&,17.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'R1'},{'R3'},{'R2'},{'D2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'R1'},{'R3'},{'D2'},{'R2'},&,3.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'R1'},{'D2'},{'R2'},{'R3'},&,57.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'R1'},{'D2'},{'R3'},{'R2'},&,15.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'D2'},{'R1'},{'R2'},{'R3'},&,256.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'D2'},{'R1'},{'R3'},{'R2'},&,57.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'D2'},{'R2'},{'R1'},{'R3'},&,11.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'D2'},{'R3'},{'R1'},{'R2'},&,6.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'R2'},{'R1'},{'D2'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'R2'},{'D2'},{'R1'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'D3'},{'R3'},{'D2'},{'R1'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'D3'},{'R2'},{'R3'},{'D2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'D3'},{'R2'},{'D2'},{'R3'},&,4.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'D3'},{'R3'},{'R2'},{'D2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'D3'},{'D2'},{'R2'},{'R3'},&,17.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'D3'},{'D2'},{'R3'},{'R2'},&,3.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'D2'},{'D3'},{'R2'},{'R3'},&,67.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'D2'},{'D3'},{'R3'},{'R2'},&,19.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'D2'},{'R2'},{'R3'},{'D3'},&,4.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'D2'},{'R2'},{'D3'},{'R3'},&,22.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'D2'},{'R3'},{'D3'},{'R2'},&,7.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'R2'},{'D3'},{'R3'},{'D2'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'R2'},{'D2'},{'R3'},{'D3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'R2'},{'D2'},{'D3'},{'R3'},&,3.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R1'},{'R3'},{'D2'},{'R2'},{'D3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R2'},{'D3'},{'D2'},{'R1'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R2'},{'D2'},{'R1'},{'R3'},{'D3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R2'},{'D2'},{'D3'},{'R1'},{'R3'},&,4.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D4'},{'R3'},{'D2'},{'D3'},{'R1'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'D3'},{'R1'},{'R2'},{'R3'},&,551.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'D3'},{'R1'},{'R3'},{'R2'},&,134.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'D3'},{'R2'},{'R1'},{'R3'},&,29.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'D3'},{'R3'},{'R2'},{'R1'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'D3'},{'R3'},{'R1'},{'R2'},&,5.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'R1'},{'D3'},{'R2'},{'R3'},&,120.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'R1'},{'D3'},{'R3'},{'R2'},&,27.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'R1'},{'R2'},{'R3'},{'D3'},&,5.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'R1'},{'R2'},{'D3'},{'R3'},&,43.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'R1'},{'R3'},{'R2'},{'D3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'R1'},{'R3'},{'D3'},{'R2'},&,8.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'R2'},{'R1'},{'D3'},{'R3'},&,3.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'R2'},{'D3'},{'R1'},{'R3'},&,10.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D4'},{'R3'},{'D3'},{'R1'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D3'},{'R1'},{'R2'},{'D4'},{'R3'},&,7.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D3'},{'R1'},{'R3'},{'D4'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D3'},{'R1'},{'D4'},{'R2'},{'R3'},&,10.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D3'},{'R1'},{'D4'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D3'},{'D4'},{'R1'},{'R2'},{'R3'},&,56.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D3'},{'D4'},{'R1'},{'R3'},{'R2'},&,10.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D3'},{'D4'},{'R2'},{'R1'},{'R3'},&,4.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'D3'},{'D4'},{'R3'},{'R1'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'D3'},{'R2'},{'D4'},{'R3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'D3'},{'D4'},{'R2'},{'R3'},&,3.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'D3'},{'D4'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'D4'},{'D3'},{'R2'},{'R3'},&,29.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'D4'},{'D3'},{'R3'},{'R2'},&,16.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'D4'},{'R2'},{'R3'},{'D3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'D4'},{'R2'},{'D3'},{'R3'},&,13.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'D4'},{'R3'},{'R2'},{'D3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'D4'},{'R3'},{'D3'},{'R2'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'R2'},{'R3'},{'D4'},{'D3'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'R2'},{'D4'},{'D3'},{'R3'},&,4.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D2'},{'R1'},{'R3'},{'D4'},{'D3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D4'},{'R1'},{'R2'},{'D2'},{'R3'},&,4.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D4'},{'R1'},{'R3'},{'R2'},{'D2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D4'},{'R1'},{'R3'},{'D2'},{'R2'},&,3.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D4'},{'R1'},{'D2'},{'R2'},{'R3'},&,24.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D4'},{'R1'},{'D2'},{'R3'},{'R2'},&,6.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D4'},{'D2'},{'R1'},{'R2'},{'R3'},&,103.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D4'},{'D2'},{'R1'},{'R3'},{'R2'},&,28.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D4'},{'D2'},{'R2'},{'R1'},{'R3'},&,10.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D4'},{'D2'},{'R3'},{'R1'},{'R2'},&,3.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D4'},{'R3'},{'D2'},{'R1'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D2'},{'R1'},{'R2'},{'R3'},{'D4'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D2'},{'R1'},{'R2'},{'D4'},{'R3'},&,7.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D2'},{'R1'},{'D4'},{'R2'},{'R3'},&,11.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D2'},{'R1'},{'D4'},{'R3'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D2'},{'D4'},{'R1'},{'R2'},{'R3'},&,44.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D2'},{'D4'},{'R1'},{'R3'},{'R2'},&,9.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D2'},{'D4'},{'R2'},{'R1'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'D2'},{'D4'},{'R3'},{'R1'},{'R2'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'R1'},{'D2'},{'D4'},{'R2'},{'R3'},&,7.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'R1'},{'D4'},{'R2'},{'D2'},{'R3'},&,2.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'R1'},{'D4'},{'R3'},{'D2'},{'R2'},&,1.0,&
{'D6'},{'D1'},{'D5'},{'D7'},{'D3'},{'R1'},{'D4'},{'D2'},{'R2'},{'R3'},&,5.0,&
